date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx
200610,1377.94,24.3587,79.55,0.2905991608,0.0492,0.0551,0.0642,0.0481,-0.00893474,0.0041,-0.0054213898,0.0077,0.0127,0.0004505882,0.032527,0.03142
200611,1400.63,24.6213,80.53,0.2872418677,0.0494,0.0533,0.062,0.0467,-0.0151110288,0.0042,-0.0014866204,0.0207,0.0246,0.0005921951,0.018385,0.015887
200612,1418.3,24.884,81.51,0.2816823997,0.0485,0.0532,0.0622,0.0491,-0.0150367791,0.004,0.0014888337,-0.0236,-0.0232,0.0003575308,0.013768,0.012294
200701,1438.24,25.0873,82.0567,0.2781442105,0.0498,0.054,0.0634,0.0502,-0.0139866635,0.0044,0.0030525273,-0.0102,-0.0051,0.0004504838,0.015313,0.014345
200702,1406.82,25.2907,82.6033,0.2861484942,0.0503,0.0539,0.0628,0.0477,-0.0151410241,0.0038,0.0053503676,0.0335,0.0287,0.0014768552,-0.019288,-0.021598
200703,1420.86,25.494,83.15,0.2690500135,0.0494,0.053,0.0627,0.0493,-0.0124863526,0.0043,0.0091056959,-0.0145,-0.0231,0.0015875259,0.010894,0.009679
200704,1482.37,25.7193,83.7402,0.2544561689,0.0487,0.0547,0.0639,0.0489,-0.0089118997,0.0044,0.0064961627,0.0085,0.014,0.0005821462,0.043991,0.042857
200705,1530.62,25.9447,84.3305,0.2439114941,0.0473,0.0547,0.0639,0.051,-0.0102831177,0.0041,0.0061107187,-0.02,-0.0178,0.0006965734,0.034459,0.032154
200706,1503.35,26.17,84.9207,0.24789561,0.0461,0.0579,0.067,0.0521,-0.0110640056,0.004,0.0019379752,-0.0091,-0.0148,0.0014724362,-0.01662,-0.017829
200707,1455.27,26.4393,82.8141,0.2515849644,0.0482,0.0573,0.0665,0.0501,-0.0152618551,0.004,-0.0002543772,0.0284,-0.0032,0.0024262615,-0.031197,-0.032283
200708,1473.99,26.7087,80.7074,0.2488398512,0.042,0.0579,0.0665,0.0487,-0.0121975375,0.0042,-0.0018339022,0.0199,0.0152,0.0051339638,0.015094,0.012859
200709,1526.75,26.978,78.6007,0.2392074367,0.0389,0.0574,0.0659,0.0489,-0.013015004,0.0032,0.0027559074,0.0012,0.0135,0.0018684768,0.037468,0.035923
200710,1549.38,27.2293,74.4607,0.2386170601,0.039,0.0566,0.0648,0.048,-0.0179547999,0.0032,0.0021391913,0.0155,0.0088,0.0016828778,0.01736,0.016292
200711,1481.14,27.4807,70.3207,0.2485796916,0.0327,0.0544,0.064,0.0445,-0.025158604,0.0034,0.0059396179,0.0468,0.0079,0.005636836,-0.041382,-0.043581
200712,1468.36,27.732,66.1807,0.2505829731,0.03,0.0549,0.0665,0.045,-0.0406372941,0.0027,-0.0006708631,-0.0029,0.0028,0.0023453304,-0.006116,-0.007903
200801,1378.55,27.922,64.2507,0.2627544223,0.0275,0.0533,0.0654,0.0436,-0.0431791533,0.0021,0.0049705765,0.0213,0.0017,0.0048317857,-0.061166,-0.062332
200802,1330.63,28.112,62.3207,0.270979321,0.0212,0.0553,0.0682,0.0438,-0.0496082153,0.0013,0.0029041122,0.0018,-0.0071,0.0032256417,-0.031419,-0.033693
200803,1322.7,28.302,60.3907,0.2540575672,0.0126,0.0551,0.0689,0.0432,-0.0518315586,0.0017,0.0086682129,0.0106,-0.0059,0.0063376728,-0.0034,-0.005054
200804,1385.59,28.4387,57.3838,0.2430146964,0.0129,0.0555,0.0697,0.0458,-0.0488447293,0.0018,0.0060647784,-0.0288,0.0091,0.0029037295,0.048629,0.04749
200805,1400.38,28.5753,54.3769,0.2465106122,0.0173,0.0557,0.0693,0.0475,-0.0454623897,0.0018,0.008420886,-0.0164,-0.0277,0.001640653,0.012986,0.010708
200806,1280,28.712,51.37,0.2744913881,0.0186,0.0568,0.0707,0.046,-0.0473768859,0.0017,0.0100769969,0.022,-0.0061,0.0034252405,-0.082842,-0.084569
200807,1267.38,28.7593,49.5633,0.2738156551,0.0163,0.0567,0.0716,0.0465,-0.0469318453,0.0015,0.0052510111,-0.0025,-0.0109,0.0044658468,-0.007306,-0.008738
200808,1282.83,28.8067,47.7567,0.2698892455,0.0172,0.0564,0.0715,0.0449,-0.0463334367,0.0013,-0.0039915623,0.0242,0.0121,0.0034478472,0.014955,0.012682
200809,1166.36,28.854,45.95,0.2871235482,0.0113,0.0565,0.0731,0.0443,-0.0489228444,0.0015,-0.0013830185,0.0112,-0.0863,0.0237746692,-0.085467,-0.087287
200810,968.75,28.6983,35.5933,0.3340993736,0.0067,0.0628,0.0888,0.0478,-0.0559541667,0.0008,-0.0101013333,-0.0383,-0.045,0.0580885247,-0.16698,-0.168455
200811,896.24,28.5427,25.2367,0.3528673559,0.0019,0.0612,0.0921,0.0372,-0.0527795751,0.0003,-0.0191528953,0.1443,0.1174,0.0362568805,-0.073512,-0.076514
200812,903.25,28.387,14.88,0.3549842247,0.0003,0.0505,0.0843,0.0303,-0.0244984636,0,-0.0103424738,0.0967,0.156,0.0200900813,0.011995,0.009229
200901,825.88,28.0097,12.2067,0.3893931402,0.0013,0.0505,0.0814,0.0394,-0.0250561378,0,0.0043524174,-0.1124,-0.0949,0.011971096,-0.082615,-0.084039
200902,735.09,27.6323,9.5333,0.441103055,0.003,0.0527,0.0808,0.0401,-0.0249274947,0.0001,0.004972933,-0.0056,-0.0308,0.0099612092,-0.103588,-0.107402
200903,797.87,27.255,6.86,0.2965282852,0.0021,0.055,0.0842,0.0355,-0.0374273876,0.0002,0.0024317485,0.0641,-0.0018,0.0203643787,0.087634,0.084154
200904,872.81,26.7013,7.0767,0.2762275775,0.0016,0.0539,0.0839,0.041,-0.030993037,0.0001,0.0024963683,-0.0649,-0.003,0.0075510403,0.09423,0.09255
200905,919.14,26.1477,7.2933,0.2654320479,0.0018,0.0554,0.0806,0.0432,-0.0243487574,0,0.0028887638,-0.0248,0.0489,0.0063811403,0.05464,0.051848
200906,919.32,25.594,7.51,0.2671078489,0.0018,0.0561,0.075,0.0429,-0.0220974913,0.0001,0.0085898923,0.0083,0.035,0.0034725262,0.002476,0.00068
200907,987.48,25.0297,9.1867,0.2460047909,0.0018,0.0541,0.0709,0.043,-0.013781643,0.0001,-0.0015855869,0.0019,0.0565,0.0037710547,0.074482,0.073101
200908,1020.62,24.4653,10.8633,0.2375940895,0.0017,0.0526,0.0658,0.0415,-0.0079214037,0.0001,0.00224285,0.0231,0.0235,0.002177724,0.034751,0.032255
200909,1057.08,23.901,12.54,0.232310024,0.0012,0.0513,0.0631,0.0403,-0.0000143322,0.0001,0.0006254807,0.0176,0.0273,0.0019126285,0.036534,0.034978
200910,1036.19,23.4023,25.35,0.2322992609,0.0007,0.0515,0.0629,0.042,0.0031975992,0,0.0009631012,-0.0171,0.0016,0.0038979663,-0.018259,-0.019458
200911,1095.63,22.9037,38.16,0.2181048716,0.0005,0.0519,0.0632,0.0406,0.0075319203,0,0.0007077534,0.0208,0.0044,0.002001319,0.060257,0.057607
200912,1115.1,22.405,50.97,0.2163645169,0.0005,0.0526,0.0637,0.0458,0.0105944679,0.0001,-0.0017611982,-0.0584,-0.0275,0.0009334353,0.018983,0.017346
201001,1073.87,22.238,54.29,0.2241170201,0.0006,0.0526,0.0625,0.0441,0.0134096854,0,0.0034174736,0.0264,0.0096,0.0019917025,-0.035751,-0.036781
201002,1104.49,22.071,57.61,0.2185184683,0.0011,0.0535,0.0634,0.0441,0.0139320766,0,0.0002492074,0.0032,0.0039,0.0023732454,0.030424,0.028014
201003,1169.43,21.904,60.93,0.3818781703,0.0015,0.0527,0.0627,0.0458,0.0263901075,0.0001,0.0041062835,-0.0179,0.0045,0.0006334088,0.061014,0.05943
201004,1186.69,21.9483,62.9867,0.3766061292,0.0016,0.0529,0.0625,0.0437,0.0266511206,0.0001,0.0017368849,0.0304,0.0357,0.0017938348,0.015977,0.014957
201005,1089.41,21.9927,65.0433,0.4090027948,0.0016,0.0496,0.0605,0.0407,0.0257196642,0.0001,0.0007751974,0.0437,-0.0051,0.0081078432,-0.080111,-0.082337
201006,1030.71,22.037,67.1,0.4241765415,0.0012,0.0488,0.0623,0.0376,0.0187758808,0.0001,-0.0009762671,0.0446,0.0519,0.0055917548,-0.053525,-0.055115
201007,1101.6,22.1423,68.6867,0.3961335532,0.0016,0.0472,0.0601,0.0377,0.0155567614,0.0001,0.0002110431,0.0024,0.017,0.0033487858,0.070451,0.06862
201008,1049.33,22.2477,70.2733,0.4139816191,0.0016,0.0449,0.0566,0.0327,0.0112177194,0.0001,0.0013806643,0.0702,0.0473,0.0027046021,-0.045434,-0.04784
201009,1141.2,22.353,71.86,0.3843057828,0.0015,0.0453,0.0566,0.0341,0.0033375091,0.0001,0.0005817362,-0.0153,-0.0144,0.0023371834,0.090383,0.088751
201010,1183.26,22.4783,73.69,0.3728872859,0.0013,0.0468,0.0572,0.0367,0.0072316415,0.0001,0.0012451989,-0.0317,-0.0203,0.0010800704,0.038726,0.037081
201011,1180.55,22.6037,75.52,0.3766947543,0.0014,0.0487,0.0592,0.038,0.0147980073,0.0001,0.0004206464,-0.0137,-0.0057,0.001737952,-0.000051,-0.002571
201012,1257.64,22.729,77.35,0.3581003169,0.0014,0.0502,0.061,0.0414,0.0126118489,0.0001,0.0017184408,-0.0388,-0.0036,0.000832136,0.067054,0.065249
201101,1286.12,22.963,78.67,0.3486322237,0.0015,0.0504,0.0609,0.0432,0.0153678849,0.0001,0.0047632301,-0.0196,-0.0198,0.0008632301,0.023349,0.022319
201102,1327.22,23.197,79.99,0.3390965735,0.0013,0.0522,0.0615,0.0426,0.0159181079,0.0001,0.004931365,0.0113,0.0157,0.0010655334,0.032508,0.030251
201103,1325.83,23.431,81.31,0.3542699394,0.001,0.0513,0.0603,0.0429,0.0124760224,0.0001,0.009751072,-0.0006,-0.0072,0.0023472643,0.000625,-0.000867
201104,1363.61,23.7343,82.1633,0.3406968012,0.0006,0.0516,0.0602,0.0416,0.0093802004,0,0.0064394295,0.0199,0.0239,0.0006365303,0.029441,0.028358
201105,1345.2,24.0377,83.0167,0.3472221891,0.0004,0.0496,0.0578,0.0391,0.0091168436,0,0.0047041875,0.0355,0.0257,0.0009342036,-0.011313,-0.013572
201106,1320.64,24.341,83.87,0.3515700392,0.0004,0.0499,0.0575,0.0409,0.0117335532,0,-0.0010709671,-0.0179,-0.021,0.0022947474,-0.016545,-0.018106
201107,1292.28,24.621,84.9067,0.359418903,0.0004,0.0493,0.0576,0.0378,0.0123705605,0,0.0008860457,0.0422,0.0473,0.00183074,-0.019828,-0.020982
201108,1218.89,24.901,85.9433,0.3758125221,0.0002,0.0437,0.0536,0.0315,0.0127265619,0.0001,0.0027575889,0.0862,0.024,0.0192222162,-0.054323,-0.056735
201109,1131.42,25.181,86.98,0.399922847,0.0001,0.0409,0.0527,0.0265,0.0130493015,0,0.0015184621,0.0704,0.0575,0.0069158594,-0.070238,-0.071739
201110,1253.3,25.5957,86.97,0.3650779046,0.0002,0.0398,0.0537,0.0291,0.0078925078,0,-0.0020626826,-0.0306,0.0094,0.0074008554,0.109014,0.107554
201111,1246.96,26.0103,86.96,0.3623298975,0.0001,0.0387,0.0514,0.0273,-0.004340313,0,-0.0008435613,0.0251,-0.0356,0.0076796025,-0.002727,-0.005552
201112,1257.6,26.425,86.95,0.3572325407,0.0001,0.0393,0.0525,0.0255,-0.0064973312,0,-0.0024665164,0.027,0.0512,0.0027640924,0.009427,0.007613
201201,1312.41,26.7343,87.48,0.3454873026,0.0003,0.0385,0.0523,0.0249,-0.0130621323,0,0.0044001914,0.0002,0.0194,0.000648134,0.045205,0.044003
201202,1365.68,27.0437,88.01,0.3369739354,0.0009,0.0385,0.0514,0.0272,-0.0144663133,0,0.0044029736,-0.0196,0.0057,0.0006237,0.043341,0.040744
201203,1408.47,27.353,88.54,0.3461819674,0.0008,0.0399,0.0523,0.0297,-0.0137750499,0,0.0075945586,-0.0302,-0.0303,0.0011552699,0.032866,0.031282
201204,1397.91,27.6753,88.3333,0.3461403112,0.0008,0.0396,0.0519,0.0268,-0.0124140257,0,0.0030210295,0.0409,0.0251,0.0016275451,-0.006034,-0.007237
201205,1310.33,27.9977,88.1267,0.3690473597,0.0009,0.038,0.0507,0.0221,-0.0152707539,0.0001,-0.0011734794,0.0643,0.0344,0.0014960906,-0.05979,-0.062433
201206,1362.16,28.32,87.92,0.3551038851,0.0009,0.0364,0.0502,0.0233,-0.0190430644,0,-0.0014663969,-0.0136,0.0064,0.003437228,0.041465,0.039888
201207,1379.32,28.7433,87.4467,0.3515937051,0.001,0.034,0.0487,0.0216,-0.0203207728,0,-0.0016297859,0.0247,0.0612,0.0015528399,0.014363,0.013096
201208,1406.58,29.1667,86.9733,0.3493870523,0.001,0.0348,0.0491,0.0223,-0.0197829564,0.0001,0.0055651582,-0.0068,-0.0093,0.0007271274,0.022744,0.019938
201209,1440.67,29.59,86.5,0.3403829538,0.0011,0.0349,0.0484,0.0235,-0.0174249011,0.0001,0.0044622123,-0.0146,-0.0126,0.0010446353,0.02512,0.023547
201210,1412.16,30.1423,86.5033,0.3492371221,0.001,0.0347,0.0458,0.0238,-0.0157131371,0.0001,-0.0003889251,-0.0014,0.0206,0.0009255333,-0.017837,-0.019227
201211,1416.18,30.6946,86.5067,0.3511375309,0.0009,0.035,0.0451,0.0228,-0.0120939255,0.0001,-0.0047380867,0.0144,-0.0092,0.0019026489,0.005326,0.002154
201212,1426.19,31.2469,86.51,0.3490324432,0.0007,0.0365,0.0463,0.0246,-0.0115491176,0.0001,-0.0026930645,-0.0202,-0.0062,0.0010357072,0.008508,0.005902
201301,1498.11,31.5353,86.9067,0.3299840266,0.0007,0.038,0.0473,0.0291,-0.0080167341,0,0.0029573042,-0.0332,-0.0313,0.0009068013,0.052361,0.051024
201302,1514.68,31.8236,87.3033,0.3254312323,0.001,0.039,0.0485,0.0285,-0.0088642493,0,0.0081900295,0.0114,0.0093,0.0012427427,0.013013,0.010511
201303,1569.19,32.1119,87.7,0.3461299966,0.0009,0.0393,0.0485,0.0287,-0.0089106395,0,0.0026145086,-0.0062,-0.0018,0.00048452,0.037584,0.036025
201304,1597.57,32.4967,88.7833,0.3400362539,0.0006,0.0373,0.0459,0.0264,-0.0080048589,0,-0.0010396395,0.0378,0.0349,0.0016827472,0.019621,0.018482
201305,1630.74,32.8815,89.8667,0.3338325978,0.0004,0.0389,0.0473,0.0309,-0.0047046811,0,0.0017804078,-0.0629,-0.0536,0.0010155556,0.02312,0.020441
201306,1606.28,33.2663,90.95,0.338444358,0.0005,0.0427,0.0519,0.033,0.0001187088,0,0.0023997081,-0.0285,-0.0371,0.0022476743,-0.013601,-0.015262
201307,1685.73,33.6455,92.09,0.3255625651,0.0004,0.0434,0.0532,0.0344,0.0083606059,0,0.0003939975,-0.0173,0.0031,0.0005020654,0.050672,0.049287
201308,1632.97,34.0247,93.23,0.3407133274,0.0004,0.0454,0.0542,0.0351,0.0103321159,0,0.0012029316,-0.0079,-0.0074,0.0009504246,-0.029207,-0.031638
201309,1681.55,34.4039,94.37,0.3335214846,0.0002,0.0464,0.0547,0.0349,0.010118701,0,0.0011630045,0.0061,0.0014,0.0006222223,0.03166,0.030064
201310,1756.54,34.6,96.3133,0.324594825,0.0005,0.0453,0.0531,0.0342,0.0096228184,0,-0.0025752833,0.0128,0.0211,0.0014383686,0.046268,0.044953
201311,1805.81,34.796,98.2567,0.3136852784,0.0007,0.0463,0.0538,0.0361,0.0103247749,0,-0.0020424242,-0.0236,-0.0086,0.0006443989,0.030817,0.028398
201312,1848.36,34.992,100.2,0.3044081256,0.0007,0.0462,0.0538,0.0378,0.0121439423,0,-0.0000858115,-0.0207,0.0002,0.0007455165,0.02595,0.024196
201401,1782.59,35.4039,100.4167,0.3214292767,0.0004,0.0449,0.0519,0.0342,0.0137652167,0,0.0037202477,0.0548,0.0331,0.0013035884,-0.034666,-0.035731
201402,1859.45,35.8158,100.6333,0.3091630718,0.0005,0.0445,0.051,0.0339,0.0165761624,0,0.0036979087,0.0074,0.0168,0.0012535647,0.045757,0.043194
201403,1872.34,36.2277,100.85,0.3506160657,0.0005,0.0438,0.0506,0.0337,0.0164163804,0,0.0064400441,0.0063,0.0062,0.0008690325,0.008056,0.006537
201404,1883.95,36.612,101.6067,0.3480113191,0.0003,0.0424,0.049,0.0326,0.0166232646,0,0.0032967545,0.0181,0.016,0.0013626925,0.006555,0.005388
201405,1923.57,36.9963,102.3633,0.345173256,0.0003,0.0416,0.0476,0.0309,0.013985265,0,0.0034926098,0.0279,0.0188,0.0005552042,0.023309,0.020895
201406,1960.23,37.3807,103.12,0.3429284585,0.0004,0.0425,0.048,0.0313,0.0138854356,0,0.0018621269,-0.0025,0.002,0.0002819998,0.020635,0.019048
201407,1930.67,37.752,104.0667,0.3483798518,0.0003,0.0416,0.0473,0.031,0.0084371731,0,-0.000390194,0.0057,0.0024,0.0009491219,-0.013974,-0.015278
201408,2003.37,38.1233,105.0133,0.337476204,0.0003,0.0408,0.0469,0.0287,0.00673899,0,-0.0016705142,0.0369,0.0356,0.0005462017,0.039777,0.037446
201409,1972.29,38.4946,105.96,0.3385761813,0.0002,0.0411,0.048,0.03,0.007991443,0,0.0007525688,-0.017,-0.0271,0.0007210232,-0.013928,-0.015467
201410,2018.05,38.8108,104.7433,0.3318083646,0.0002,0.0392,0.0469,0.0282,0.0080322917,0,-0.0025122778,0.03,0.0225,0.0029439983,0.023972,0.0228
201411,2067.56,39.127,103.5267,0.323661786,0.0002,0.0392,0.0479,0.0264,0.0068915801,0,-0.0053994179,0.0286,0.0173,0.000150254,0.027631,0.025159
201412,2058.9,39.4431,102.31,0.3237556717,0.0003,0.0379,0.0474,0.0246,0.0056250385,0,-0.0056701009,0.029,0.0183,0.0019928394,-0.002473,-0.004249
201501,1994.99,39.8976,101.29,0.3361687625,0.0003,0.0346,0.0445,0.02,0.0001909177,0,-0.0047058924,0.0709,0.0599,0.0022266292,-0.02943,-0.030468
201502,2104.5,40.3521,100.27,0.318227291,0.0002,0.0361,0.0451,0.0238,-0.0037666739,0,0.0043430449,-0.0523,-0.032,0.0008135397,0.056976,0.054305
201503,2067.89,40.8066,99.25,0.3074540451,0.0003,0.0364,0.0454,0.023,-0.0068894585,0,0.0059517216,0.0137,0.0058,0.001720375,-0.014993,-0.016628
201504,2085.51,41.1184,97.8033,0.3063442097,0.0002,0.0352,0.0448,0.0249,-0.0070747676,0,0.0020328733,-0.025,-0.0223,0.0005743428,0.009101,0.008004
201505,2107.39,41.4302,96.3567,0.303449953,0.0002,0.0398,0.0489,0.0262,-0.0080783906,0,0.005097232,-0.0159,-0.0204,0.0008869954,0.012522,0.010141
201506,2063.11,41.742,94.91,0.3101868327,0.0002,0.0419,0.0513,0.0285,-0.0087253358,0,0.00350287,-0.0298,-0.032,0.0010521576,-0.019343,-0.02102
201507,2103.84,41.9981,93.4933,0.3089532648,0.0003,0.0415,0.052,0.0263,-0.0087016887,0,0.0000670472,0.0329,0.0239,0.001159779,0.021297,0.020101
201508,1972.18,42.2543,92.0767,0.3306709874,0.0007,0.0404,0.0519,0.0264,-0.0101703481,0,-0.0014162763,0.0012,-0.0067,0.0058469489,-0.060086,-0.062433
201509,1920.03,42.5104,90.66,0.3356119548,0.0002,0.0407,0.0534,0.0253,-0.0136474755,0,-0.0015567566,0.0174,0.0133,0.0040534912,-0.024547,-0.026258
201510,2079.36,42.8029,89.2833,0.3094136283,0.0002,0.0395,0.0534,0.0259,-0.0168417213,0,-0.0004496838,-0.0053,0.002,0.0016189067,0.083449,0.082049
201511,2080.41,43.0954,87.9067,0.3084291577,0.0012,0.0406,0.0546,0.0265,-0.0184474029,0,-0.0021106804,-0.0065,0.002,0.0011187586,0.003373,0.000817
201512,2043.94,43.3879,86.53,0.3136488144,0.0023,0.0397,0.0546,0.0268,-0.0222618329,0.0001,-0.0034170964,-0.0022,0,0.0028384861,-0.015247,-0.017076
201601,1940.24,43.5506,86.5,0.3319106296,0.0026,0.04,0.0545,0.0236,-0.0209546615,0.0001,0.0016531022,0.0476,0.0067,0.0043013139,-0.0491,-0.05025
201602,1932.23,43.7133,86.47,0.3309018254,0.0031,0.0396,0.0534,0.0217,-0.0247265015,0.0002,0.0008230765,0.0294,0.0232,0.0026015443,-0.001742,-0.004457
201603,2059.74,43.8759,86.44,0.3279547913,0.0029,0.0382,0.0513,0.0218,-0.0237151337,0.0002,0.0043060001,-0.0003,0.0423,0.0012741566,0.06734,0.065146
201604,2065.3,44.0706,86.6,0.3263208887,0.0023,0.0362,0.0479,0.0223,-0.0242159163,0.0001,0.004741068,-0.0053,0.0146,0.0008177635,0.003747,0.002576
201605,2096.95,44.2652,86.76,0.3260721193,0.0027,0.0365,0.0468,0.0219,-0.0270536863,0.0001,0.004045791,0.0082,0.0016,0.0009955687,0.018487,0.015886
201606,2098.86,44.4599,86.92,0.3234753617,0.0027,0.035,0.0453,0.0179,-0.0286846783,0.0002,0.0032843662,0.059,0.0377,0.0028644087,0.002675,0.001002
201607,2173.6,44.6485,87.6433,0.3146611589,0.003,0.0328,0.0422,0.0175,-0.0316746613,0.0002,-0.0016181364,0.0081,0.0245,0.0004776636,0.036571,0.035324
201608,2170.95,44.8371,88.3667,0.3151974253,0.003,0.0332,0.0424,0.0186,-0.0307817605,0.0002,0.0009184301,-0.014,0.0016,0.0002791632,0.001247,-0.001396
201609,2168.27,45.0257,89.09,0.3167938869,0.0029,0.0341,0.0431,0.0196,-0.0326032269,0.0002,0.0024039959,-0.0124,-0.0119,0.0016731125,0.000446,-0.001033
201610,2126.15,45.2507,90.91,0.3196877815,0.0033,0.0351,0.0438,0.022,-0.0290339989,0.0002,0.0012467485,-0.0314,-0.0263,0.0003640519,-0.017958,-0.019206
201611,2198.81,45.4756,92.73,0.3032857864,0.0045,0.0386,0.0471,0.0267,-0.0274524804,0.0001,-0.0015554609,-0.0599,-0.051,0.0009463721,0.03579,0.033007
201612,2238.83,45.7006,94.55,0.2934790969,0.0051,0.0406,0.0483,0.0272,-0.0251035736,0.0003,0.0003273214,-0.0057,0.0059,0.0005240219,0.019195,0.017569
201701,2278.87,45.9279,96.4633,0.29197965,0.0051,0.0392,0.0466,0.0278,-0.0226576055,0.0004,0.0058277279,0.0043,-0.0021,0.0003355713,0.019384,0.018311
201702,2363.64,46.1552,98.3767,0.2786778326,0.0052,0.0395,0.0464,0.027,-0.0187088515,0.0004,0.0031461174,0.0137,0.0212,0.0002239129,0.039459,0.037052
201703,2362.72,46.3824,100.29,0.2815988893,0.0074,0.0401,0.0468,0.0274,-0.0161988606,0.0003,0.0008127979,-0.004,-0.0062,0.000575304,0.001664,0.000055
201704,2384.2,46.6613,101.5333,0.2778700263,0.008,0.0387,0.0457,0.0265,-0.0155745578,0.0005,0.0029655334,0.0145,0.0176,0.0003905471,0.010591,0.009439
201705,2411.8,46.9402,102.7767,0.2769687672,0.0089,0.0385,0.0455,0.0256,-0.0101861403,0.0006,0.0008547218,0.0158,0.0226,0.0005030985,0.014552,0.01192
201706,2423.41,47.219,104.02,0.2725452275,0.0098,0.0368,0.0437,0.0258,-0.0097840063,0.0006,0.000907111,-0.001,0.0108,0.0004475599,0.005798,0.004364
201707,2470.3,47.537,105.04,0.2658036788,0.0107,0.037,0.0439,0.0262,-0.0131635508,0.0007,-0.0006899226,-0.0027,0.006,0.0002588437,0.020696,0.019162
201708,2471.65,47.8551,106.06,0.2651136136,0.0101,0.0363,0.0431,0.0242,-0.0122128251,0.0009,0.0029944523,0.0289,0.0153,0.0007533758,0.002238,-0.000324
201709,2519.36,48.1731,107.08,0.2597061668,0.0103,0.0363,0.043,0.0259,-0.0110851796,0.0009,0.0052949059,-0.0205,-0.0037,0.0002572472,0.02005,0.018742
201710,2575.26,48.4261,108.0133,0.2489061986,0.0107,0.036,0.0432,0.0261,-0.0123780689,0.0009,-0.0006320421,-0.0013,0.0076,0.0002181529,0.024158,0.023006
201711,2584.84,48.679,108.9467,0.2397271007,0.0123,0.0357,0.0427,0.026,-0.0121925133,0.0008,0.0000243247,0.0036,0.002,0.0003553369,0.031389,0.02886
201712,2673.61,48.932,109.88,0.2353933431,0.0132,0.0351,0.0422,0.0254,-0.0198788747,0.0009,-0.0005878323,0.0102,0.0256,0.0002441133,0.011149,0.009851
201801,2823.81,49.289,111.7333,0.2225191486,0.0141,0.0355,0.0426,0.0284,-0.0190436022,0.0011,0.0054477455,-0.0315,-0.0243,0.0007742616,0.05806,0.057018
201802,2713.83,49.646,113.5867,0.2324780656,0.0157,0.0382,0.0451,0.0301,-0.0183197976,0.0011,0.00453469,-0.0224,-0.0313,0.0053616628,-0.037661,-0.039702
201803,2640.87,50.003,115.44,0.2594615384,0.017,0.0387,0.0464,0.0285,-0.0182213491,0.0012,0.0022611259,0.0259,0.0124,0.0032467403,-0.025459,-0.027092
201804,2648.05,50.3321,117.7867,0.2588168347,0.0176,0.0385,0.0467,0.03,-0.0186056626,0.0014,0.0039750916,-0.0177,-0.02,0.0023626693,0.00377,0.002656
201805,2705.27,50.6612,120.1333,0.2561382283,0.0186,0.04,0.0483,0.0289,-0.0189335034,0.0014,0.0041589169,0.0164,0.014,0.0009227117,0.0238,0.021317
201806,2718.37,50.9903,122.48,0.2576624102,0.019,0.0396,0.0483,0.0291,-0.022101276,0.0014,0.0015938757,0.0007,-0.0124,0.0006228655,0.00684,0.005507
201807,2816.29,51.4399,125.1167,0.2460666239,0.0196,0.0387,0.0479,0.0302,-0.0170959218,0.0016,0.0000674633,-0.0131,0.0101,0.0006544289,0.037144,0.03597
201808,2901.52,51.8894,127.7533,0.2408578222,0.0203,0.0388,0.0477,0.0293,-0.0214512302,0.0016,0.0005555423,0.0152,0.0058,0.0004712735,0.032938,0.030647
201809,2913.98,52.339,130.39,0.2363654368,0.0213,0.0398,0.0488,0.0334,-0.0208344491,0.0015,0.0011620252,-0.0518,-0.012,0.0002300741,0.005138,0.003758
201810,2711.74,52.8087,131.0567,0.2490002293,0.0225,0.0414,0.0507,0.0352,-0.021216895,0.0019,0.0017667635,-0.0204,-0.0323,0.0045776016,-0.068409,-0.069492
201811,2760.17,53.2785,131.7233,0.2448789003,0.0233,0.0422,0.0522,0.0317,-0.0245930674,0.0018,-0.0033493485,0.0505,0.0071,0.0028376417,0.019752,0.017259
201812,2506.85,53.7482,132.39,0.2680887675,0.0237,0.0402,0.0513,0.0284,-0.0192279093,0.0019,-0.0031939628,0.0481,0.037,0.0067931027,-0.090646,-0.092188
201901,2704.1,54.1444,133.0567,0.2501565028,0.0237,0.0393,0.0512,0.0271,-0.0193047054,0.0021,0.0019065967,0.008,0.0277,0.0030113954,0.081409,0.080024
201902,2784.49,54.5407,133.7233,0.241311545,0.0239,0.0379,0.0495,0.0268,-0.0231593356,0.0018,0.0042270531,-0.0091,-0.0074,0.0005324027,0.031708,0.029398
201903,2834.4,54.9369,134.39,0.2530880893,0.024,0.0377,0.0484,0.0257,-0.0232314942,0.0019,0.0056413584,0.0447,0.0485,0.0011070681,0.019531,0.018007
201904,2945.83,55.317,134.6833,0.2467665239,0.0238,0.0369,0.047,0.0253,-0.0216996946,0.0021,0.0052950016,-0.0126,-0.0089,0.0003744383,0.040629,0.039469
201905,2752.06,55.6972,134.9767,0.2644460878,0.0235,0.0367,0.0463,0.024,-0.0203583181,0.0021,0.0021287586,0.053,0.0376,0.0018316356,-0.063187,-0.065503
201906,2941.76,56.0773,135.27,0.2467011142,0.0217,0.0342,0.0446,0.0207,-0.0125383465,0.0018,0.0001991472,0.0104,0.0337,0.0010648136,0.069561,0.068056
